Time,Concentration
0, 16.427104722793047
0.04566210045662089, 8.213552361396978
1.0045662100456632, 558.5215605749486
3.059360730593607, 788.5010266940453
7.077625570776254, 796.7145790554418
11.050228310502284, 845.9958932238196
15.022831050228312, 772.0739219712527
20.95890410958904, 747.4332648870641
24.977168949771688, 755.6468172484601
